tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,slippageBps,incentiveMode,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,incentiveWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,surplusPaidWei,residualSourceClaimWei
500000,0,1,0,0,10,0,100,0,172800,1,60,3673161697681797304688,19187364590223589920874,0,0,2453771351991962061401853,2446917252691630000000000,2440555505963000000000000,0,0,0,0,4343951597457676255365,6616133558780730062668
500000,0,1,5000,0,10,0,100,0,172800,1,60,1832069047931978583244,19187364590223589920874,0,0,2452314698843794797920783,2446917252691630000000000,2434285778345000000000000,0,0,0,0,5152708258940727462684,7648469264450730062668
500000,0,1,10000,0,10,0,100,0,172800,1,60,0,19187364590223589920874,0,0,2450863393282829463982326,2446917252691630000000000,2427037773582000000000000,0,0,0,0,5791364079129999999999,8841882211150730062668
500000,1,0,0,0,10,0,100,0,172800,1,60,4650588320955460497172,24280716226717041374681,0,0,3493334023871536259222733,3487182839728910000000000,3479060640339000000000000,0,0,0,0,5478434220070296518693,8383336777930508240833
500000,1,0,5000,0,10,0,100,0,172800,1,60,2321253159826563711335,24294988930967654886623,0,0,3487208828013442593576042,3482796556593110000000000,3465097720116000000000000,0,0,0,0,6237640016897328745840,9964299889966443704299
500000,1,0,10000,0,10,0,100,0,172800,1,60,0,24493450954117314530145,0,0,3583319303734890040911345,3593878254627560000000000,3570190817059000000000000,0,0,0,0,7612466218194999999939,11067447636256936575508
500000,1,1,0,0,10,0,100,0,172800,1,60,4456764911735175928925,23214535218175893629861,0,0,3522285566825378969642021,3517580805837780000000000,3508651059676000000000000,0,0,0,0,5047416597053857413146,8209212946656121507858
500000,1,1,5000,0,10,0,100,0,172800,1,60,2222533426660480434611,23206445740903314132493,0,0,3528597524586636826138500,3525632167538760000000000,3508778565232000000000000,0,0,0,0,5973140460706715428292,9511565117757690503160
500000,1,1,10000,0,10,0,100,0,172800,1,60,0,23235854199291441920999,0,0,3535007411741456709983140,3533734829109100000000000,3509679931614000000000000,0,0,0,0,7023897349329999999999,10705835687947786414415
500000,2,0,0,0,10,0,100,0,172800,1,60,7603170260027117593832,21106618019829972731549,0,19904029150525426550427,2340885972134877504657533,2391668546308660000000000,2400474287490000000000000,0,0,0,0,4009999494308,0
500000,2,0,5000,0,10,0,100,0,172800,1,60,3791813664694972366976,22238620015576660040571,0,16754688205944750257018,2340822273496480244383560,2391668546308660000000000,2400944287406000000000000,0,0,0,0,4009999494033,0
500000,2,0,10000,0,10,0,100,0,172800,1,60,0,22708543799700871241053,0,13181995036549639795713,2340758574858082984109589,2391668546308660000000000,2401199590242000000000000,0,0,0,0,4538011593609663108,765773138832920678
500000,2,1,0,0,10,0,100,0,172800,1,60,8170486587978965718356,34490188781643805357274,0,28688516751306639235164,2340885972134877504657533,2391668546308660000000000,2405640573642000000000000,32,0,0,0,4009999494010,0
500000,2,1,5000,0,10,0,100,0,172800,1,60,4061788564840888514946,35142281605462713346432,0,24987897636978199543267,2340822273496480244383560,2391668546308660000000000,2405884582843000000000000,2,0,0,0,4009999493265,0
500000,2,1,10000,0,10,0,100,0,172800,1,60,0,34986382818934674160269,0,20827824891621307120660,2340758574858082984109589,2391668546308660000000000,2405826969740000000000000,0,0,0,0,4019999489080,0
500000,3,0,0,0,10,0,100,0,172800,1,60,4687218693857751499538,20674823213481445918101,0,5707127127433957603351,3274956822429139521579344,3271184806778080000000000,3290839556372000000000000,0,0,0,0,4009999492738,0
500000,3,0,5000,0,10,0,100,0,172800,1,60,2336689150452034165026,20776300041704131641605,0,3418569911572340897430,3275651645615700296476313,3272186453941400000000000,3291880709642000000000000,0,0,0,0,4009999494509,0
500000,3,0,10000,0,10,0,100,0,172800,1,60,0,24540584549925965258097,0,2410451140443369727590,3285952198747132380789871,5176972215727490000000000,5199102181324000000000000,0,0,0,0,4019999490418,0
500000,3,1,0,0,10,0,100,0,172800,1,60,4687218693857751499538,20674823213481445918101,0,5707127127433957603351,3274956822429139521579344,3271184806778080000000000,3290839556372000000000000,2,0,0,0,4009999492738,0
500000,3,1,5000,0,10,0,100,0,172800,1,60,2336689150452034165026,20776300041704131641605,0,3418569911572340897430,3275651645615700296476313,3272186453941400000000000,3291880709642000000000000,0,0,0,0,4009999494509,0
500000,3,1,10000,0,10,0,100,0,172800,1,60,0,21401090527881765837239,0,1193019680589086583634,3276346431073829098650565,3360150878845680000000000,3380358752938000000000000,0,0,0,0,4019999489413,0
500000,4,0,0,0,10,0,100,0,172800,1,60,7402271275268030668164,36391076137448970677430,0,11948604234257740975974,3240667961268356011202882,3438350142796520000000000,3470194594346000000000000,0,0,0,0,4009999492982,0
500000,4,0,5000,0,10,0,100,0,172800,1,60,3699368014113082707799,37547879664633652812343,0,8970492057914738689161,3232930814799511435750248,3457936122834150000000000,3490212582647000000000000,0,0,0,0,4009999493562,0
500000,4,0,10000,0,10,0,100,0,172800,1,60,0,37443926473000532530055,0,6084770656520216294980,3224953016384007616648495,3467269816168740000000000,3497694050192000000000000,0,0,0,0,584625085250216297338,319111735735334552594
500000,4,1,0,0,10,0,100,0,172800,1,60,7101575762055730769331,35614457099560687277521,0,12240728557528776615688,3009888612193068424183557,2988374456926890000000000,3018849464113000000000000,0,0,0,0,4009999492439,0
500000,4,1,5000,0,10,0,100,0,172800,1,60,3545175765235469776546,36099193676597210288020,0,9019039515240269151966,3016864204294706584428113,3021664196350390000000000,3052289228261000000000000,0,0,0,0,4009999493937,0
500000,4,1,10000,0,10,0,100,0,172800,1,60,0,36320453560779133257132,0,6065035595513576615424,3024451413385574815888410,3033103679257690000000000,3062721443988000000000000,0,0,0,0,269774883048576617682,187922303615649058937
50000000,0,0,0,0,10,0,100,0,172800,1,60,367315879317089211232751,1922836261416568910040324,0,0,245387202655577825904681253,244697764372876630000000000,244067442561946000000000000,0,0,0,0,436322165116600262327302,661653616706314176927229
50000000,0,0,5000,0,10,0,100,0,172800,1,60,183206759649681096765919,1922836261416568910040324,0,0,245241537359461704225321920,244697764372876630000000000,243440437299977000000000000,0,0,0,0,517192384036961609280009,764892517170764176927229
50000000,0,0,10000,0,10,0,100,0,172800,1,60,0,1922836261416568910040324,0,0,245096406821997122839616194,244697764372876630000000000,242715599385010000000000000,0,0,0,0,581051709029769999999999,884239951546594176927229
50000000,0,1,0,0,10,0,100,0,172800,1,60,367316118765716843701114,1918664070749463280447424,0,0,245376924924642888925798668,244691585960558040000000000,244055299113107000000000000,0,0,0,0,434354447090992629858939,661619275616608546735092
50000000,0,1,5000,0,10,0,100,0,172800,1,60,183206879368788101927550,1918664070749463280447424,0,0,245231259628526767246439335,244691585960558040000000000,243428326040081000000000000,0,0,0,0,515230075280924604118378,764852886541008546735092
50000000,0,1,10000,0,10,0,100,0,172800,1,60,0,1918664070749463280447424,0,0,245086129091062185860733609,244691585960558040000000000,242703525271392000000000000,0,0,0,0,579095624139899999999999,884194216769778546735092
50000000,1,0,0,0,10,0,100,0,172800,1,60,465058769194995816410442,2427999182284468423783279,0,0,349333182267707925586684206,348718134819216010000000000,347905800490866000000000000,0,0,0,0,547800760687299940604776,838341571029853282727126
50000000,1,0,5000,0,10,0,100,0,172800,1,60,232125284567411552902158,2429426452216905335609011,0,0,348720662612873854025906196,348279506410194010000000000,346509507660868000000000000,0,0,0,0,623721225745662339554459,996437997193824222258474
50000000,1,0,10000,0,10,0,100,0,172800,1,60,0,2449272645095123791811439,0,0,358331710006094561078841409,359387675938854930000000000,357018819697263000000000000,0,0,0,0,761204219929584999999999,1106752394170529733607536
50000000,1,1,0,0,10,0,100,0,172800,1,60,445676432280014090046472,2321334493642270715868721,0,0,352228217759804468098757585,351757860009482890000000000,350864708389963000000000000,0,0,0,0,504677546886274943294743,820928302583014500647224
50000000,1,1,5000,0,10,0,100,0,172800,1,60,222253313557039437779410,2320513629452806988068124,0,0,352859383278097686544324253,352562978020656440000000000,350877425169996000000000000,0,0,0,0,597244540320337758083420,951163207196251455854508
50000000,1,1,10000,0,10,0,100,0,172800,1,60,0,2323450541461681421112814,0,0,353500361954789460458729140,353373238120724950000000000,350967550969229000000000000,0,0,0,0,702318506310169999999999,1070590107864944981198164
50000000,2,0,0,0,10,0,100,0,172800,1,60,760358545723837868627935,2132029463350165267754885,0,1995061078246166094487377,238881446284789924448865901,238724450979570150000000000,239621777880835000000000000,0,0,0,0,4009999994913,0
50000000,2,0,5000,0,10,0,100,0,172800,1,60,379187324786586592875059,2234274890889491404662834,0,1675258477437246568651178,238868703417443694441735106,238724450979570150000000000,239662654712549000000000000,0,0,0,0,4009999994945,0
50000000,2,0,10000,0,10,0,100,0,172800,1,60,0,2287985507425486482240030,0,1318423242535919498953471,238855962644299005900545392,238724450979570150000000000,239694392562617000000000000,0,0,0,0,413449436138024251436,365272653016620656712
50000000,2,1,0,0,10,0,100,0,172800,1,60,817019825240233377066161,3487363200541746047878159,0,2892677887381150789230483,238881446284789924448865901,238724450979570150000000000,240136155985991000000000000,32,0,0,0,4009999994948,0
50000000,2,1,5000,0,10,0,100,0,172800,1,60,406162832318247594300956,3493613553887082168121751,0,2486199726653494506625017,238868703417443694441735106,238724450979570150000000000,240138027504287000000000000,2,0,0,0,4009999994918,0
50000000,2,1,10000,0,10,0,100,0,172800,1,60,0,3475383805859901670183924,0,2066967935581070242860388,238855962644299005900545392,238724450979570150000000000,240132866714394000000000000,0,0,0,0,4009999994949,0
50000000,3,0,0,0,10,0,100,0,172800,1,60,468721939484405225532903,2067445549560344413687824,0,570761433440623350113885,327495390408367402183786169,327118229230640860000000000,329083635117818000000000000,0,0,0,0,4009999994948,0
50000000,3,0,5000,0,10,0,100,0,172800,1,60,233668950027851965853565,2077593253334907532915690,0,341905639055879026266336,327564872719025220761699312,327218393935022110000000000,329187750332434000000000000,0,0,0,0,4009999994952,0
50000000,3,0,10000,0,10,0,100,0,172800,1,60,0,2447714018618510974623938,0,244313177396611641567628,328146338628694734199475183,517251187463356070000000000,519454588130189000000000000,0,0,0,0,4019999994920,0
50000000,3,1,0,0,10,0,100,0,172800,1,60,468721939484405225532903,2067445549560344413687824,0,570761433440623350113885,327495390408367402183786169,327118229230640860000000000,329083635117818000000000000,2,0,0,0,4009999994948,0
50000000,3,1,5000,0,10,0,100,0,172800,1,60,233668950027851965853565,2077593253334907532915690,0,341905639055879026266336,327564872719025220761699312,327218393935022110000000000,329187750332434000000000000,0,0,0,0,4009999994952,0
50000000,3,1,10000,0,10,0,100,0,172800,1,60,0,2140071867380150335094126,0,119350480054053288533469,327634351258247035581364536,336014742614504880000000000,338035463808257000000000000,0,0,0,0,4009999994953,0
50000000,4,0,0,0,10,0,100,0,172800,1,60,740227181074998940095190,3639035545057292340779217,0,1194894639790847601923430,324066580118381561786688567,343834850127963540000000000,347019217933508000000000000,0,0,0,0,4009999994943,0
50000000,4,0,5000,0,10,0,100,0,172800,1,60,369936826196146250308276,3754715659285530982489112,0,897083248228722990079933,323292865424624848773755927,345793436908268020000000000,349021005849815000000000000,0,0,0,0,4009999994921,0
50000000,4,0,10000,0,10,0,100,0,172800,1,60,0,3744320247702383001519186,0,608491106097740093934102,322495085548058970409638543,346726806134104900000000000,349769118612788000000000000,0,0,0,0,58436718766910093934126,31917058240761571800910
50000000,4,1,0,0,10,0,100,0,172800,1,60,710157628552476294441269,3561373138601391771941344,0,1224106751913132327887709,300988648289844068829335918,298837304924222250000000000,301884728641361000000000000,0,0,0,0,4009999994948,0
50000000,4,1,5000,0,10,0,100,0,172800,1,60,354517600320678586390086,3609846066128577840858853,0,901937358804652055204973,301686207405745641870927961,302166267751088380000000000,305228693755233000000000000,0,0,0,0,4009999994912,0
50000000,4,1,10000,0,10,0,100,0,172800,1,60,0,3631972166846451815214031,0,606517713836621612949842,302444928219307195055482666,303310215901583380000000000,306271885607385000000000000,0,0,0,0,26953064254476612949865,18797356475927815720902
100000,0,0,0,1,0,0,100,0,172800,1,60,734632306578826906012,3845819294207050972999,0,0,490775079173394601918985,489396059474440000000000,488135710071000000000000,0,0,0,0,872777555960646654040,1323242917977162961628
100000,0,0,0,2,50,0,100,0,172800,1,60,734632306578826906012,3845819294207050972999,0,0,490775079173394601918985,489396059474440000000000,488135710071000000000000,0,0,0,0,872777555960646654040,1323242917977162961628
100000,0,0,0,3,100,0,100,0,172800,1,60,734632306578826906012,3845819294207050972999,0,0,490775079173394601918985,489396059474440000000000,488135710071000000000000,0,0,0,0,872777555960646654040,1323242917977162961628
100000,0,0,0,4,10,0,100,0,0,1,60,715803955238641492298,3747647133825873431777,0,0,490656731309906352256945,489402473503290000000000,488246152752000000000000,0,0,0,0,867051335968863808469,1272942374657328009156
100000,0,0,0,5,10,0,100,0,43200,1,60,718165967107839115459,3760079565726737146741,0,0,490656731309906352256945,489402473503290000000000,488291550703000000000000,0,0,0,0,877832435342658250130,1269272906292156378314
100000,0,0,0,6,10,0,100,0,1209600,1,60,847650006496463110657,4452118681890900636705,0,0,491485766058362229624554,489417389813260000000000,486634683133000000000000,0,0,0,0,796401842714820005109,1749312097275359193257
100000,0,0,0,7,10,0,100,0,172800,3,60,734632306578826906012,3845819294207050972999,0,0,490775079173394601918985,489396059474440000000000,488135710071000000000000,0,0,0,0,872777555960646654040,1323242917977162961628
100000,0,0,0,8,10,0,100,0,172800,7,60,734632306578826906012,3845819294207050972999,0,0,490775079173394601918985,489396059474440000000000,488135710071000000000000,0,0,0,0,872777555960646654040,1323242917977162961628
100000,0,0,0,9,10,10,100,0,172800,1,60,734744614337272563291,3813481037331244140182,0,37500053010000000000,488188359345212608933928,489349845878040000000000,489855760002891000000000,0,0,0,0,377997338453199771316,851885861515563888759
100000,0,0,0,10,10,10,10,0,172800,1,60,730920845285256162319,3714646267521092933218,0,50403586866337490885,481543813799053499568877,642777289830140000000000,646339562754696000000000,0,0,73,78,81765313950100141,24257410678924135936
100000,0,0,0,11,10,10,25,0,172800,1,60,731942308484869489836,3763106150745274666489,0,37500053010000000000,485372751075000117468625,575722377260200000000000,577916569043892000000000,0,0,28,29,307259387753702050794,371747164756596833204
100000,0,0,0,12,10,10,50,0,172800,1,60,734499934374301960133,3809816617128942144884,0,37500053010000000000,488188359345212608933928,517658803831950000000000,518344116730290000000000,0,0,0,0,380467492116325733045,778833443996555021480
100000,0,0,0,13,10,10,100,0,172800,1,60,734744614337272563291,3813481037331244140182,0,37500053010000000000,488188359345212608933928,489349845878040000000000,489855760002891000000000,0,0,0,0,377997338453199771316,851885861515563888759
100000,0,0,0,14,10,10,100,1,172800,1,60,733071218090056029594,3813481037331244140182,280872565786222306701,37500053010000000000,487906400859538258286734,489349845878040000000000,488934702409464000000000,0,0,0,0,510589475117893654202,1002761482965563888759
100000,0,0,0,15,10,10,100,2,172800,1,60,731765690008669106094,3813481037331244140182,500000000000000000000,37500053010000000000,487686426226744650664730,489349845878040000000000,488412856273968000000000,0,0,0,0,646010874746151253879,1088295280245563888759
100000,0,0,0,16,10,10,100,3,172800,1,60,734684125774365115604,3828400161740307660322,500000000000000000000,37500053010000000000,490796628368460127877650,492475910290690000000000,491516282601108000000000,0,0,0,0,641302152313107219003,1095255519300815092105
100000,0,0,0,17,10,10,100,0,172800,1,1,460204267704143333218,2315301412436986100003,0,245624866097175879969,476056521698650608968856,484069098327780000000000,483612019766118000000000,0,0,0,0,4911399850504881801,579460419639664688435
100000,0,0,0,18,10,10,100,0,172800,1,3,469194935658628436484,2396547670233513242174,0,217973408410127130358,476171347947128784011844,481613515855810000000000,481112817037551000000000,0,0,0,0,8192953781971028481,604317377548690479024
100000,0,0,0,19,10,10,100,0,172800,1,7,487222516399849586437,2483449271042257910944,0,162660995909053575570,476401083542085172645858,481575429607240000000000,481295878544799000000000,0,0,0,0,9370044237676323740,596075292675741457667
100000,1,0,0,1,0,0,100,0,172800,1,60,930118206264879860803,4856145623319683721880,0,0,698667138213302191446106,697436900278580000000000,695812545147000000000000,0,0,0,0,1095754002570877164712,1676599445846356096624
100000,1,0,0,2,50,0,100,0,172800,1,60,930118206264879860803,4856145623319683721880,0,0,698667138213302191446106,697436900278580000000000,695812545147000000000000,0,0,0,0,1095754002570877164712,1676599445846356096624
100000,1,0,0,3,100,0,100,0,172800,1,60,930118206264879860803,4856145623319683721880,0,0,698667138213302191446106,697436900278580000000000,695812545147000000000000,0,0,0,0,1095754002570877164712,1676599445846356096624
100000,1,0,0,4,10,0,100,0,0,1,60,903242705000346378396,4716458121709808608527,0,0,698498658258622625428514,697446026788310000000000,695901008586000000000000,0,0,0,0,1075667884398075323462,1617050977556704129640
100000,1,0,0,5,10,0,100,0,43200,1,60,906614207729486037676,4734148012476154902332,0,0,698498658258622625428514,697446026788310000000000,695963026238000000000000,0,0,0,0,1090602670793269495096,1612224571556505873193
100000,1,0,0,6,10,0,100,0,1209600,1,60,1091439146459960142909,5718838743152679905718,0,0,699678871679725065008604,697467251022990000000000,693681810353000000000000,0,0,0,0,987329679979808824554,2282086762497292239777
100000,1,0,0,7,10,0,100,0,172800,3,60,930118206264879860803,4856145623319683721880,0,0,698667138213302191446106,697436900278580000000000,695812545147000000000000,0,0,0,0,1095754002570877164712,1676599445846356096624
100000,1,0,0,8,10,0,100,0,172800,7,60,930118206264879860803,4856145623319683721880,0,0,698667138213302191446106,697436900278580000000000,695812545147000000000000,0,0,0,0,1095754002570877164712,1676599445846356096624
100000,1,0,0,9,10,10,100,0,172800,1,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137
100000,1,0,0,10,10,10,10,0,172800,1,60,930013294540503541114,4724737499435288948057,0,56542061737085664837,692397437147166317379268,850030538005920000000000,854632753887870000000000,0,0,55,59,13680919451054076580,22097615656791056022
100000,1,0,0,11,10,10,25,0,172800,1,60,930166242308859859593,4791698749379594910144,0,37500053010000000000,716045898532794108781589,783596664617250000000000,786202384604022000000000,0,0,15,16,338571436846907441509,533307036635795805649
100000,1,0,0,12,10,10,50,0,172800,1,60,932992632250968846520,4824688396073240644606,0,37500053010000000000,716817159042238574740620,726944778486850000000000,727785446771268000000000,0,0,0,0,326282493421292409014,998670001960456994741
100000,1,0,0,13,10,10,100,0,172800,1,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137
100000,1,0,0,14,10,10,100,1,172800,1,60,930793211594530883109,4823691660283071937036,301203482559197682186,37500053010000000000,711783637750619010498170,714498312331710000000000,714521133284346000000000,0,0,0,0,510559305083817285344,1146811376949330612321
100000,1,0,0,15,10,10,100,2,172800,1,60,930602985028033135162,4828762994445245240045,500000000000000000000,37500053010000000000,712818152546322308303884,715739693659240000000000,715163309610201000000000,0,0,0,0,612405185476117345435,1245943690912066755971
100000,1,0,0,16,10,10,100,3,172800,1,60,932964629642041890010,4840380271961062916317,500000000000000000000,37500053010000000000,719425428073860505216736,722515718241960000000000,721884280404708000000000,0,0,0,0,595306889050498006510,1256106133179602177504
100000,1,0,0,17,10,10,100,0,172800,1,1,460204267704143333218,2315301412436986100003,0,245624866097175879969,476056521698650608968856,484069098327780000000000,483612019766118000000000,0,0,0,0,4911399850504881801,579460419639664688435
100000,1,0,0,18,10,10,100,0,172800,1,3,469194935658628436484,2396547670233513242174,0,217973408410127130358,476171347947128784011844,481613515855810000000000,481112817037551000000000,0,0,0,0,8192953781971028481,604317377548690479024
100000,1,0,0,19,10,10,100,0,172800,1,7,487222516399849586437,2483449271042257910944,0,162660995909053575570,476401083542085172645858,481575429607240000000000,481295878544799000000000,0,0,0,0,9370044237676323740,596075292675741457667
100000,2,0,0,1,0,0,100,0,172800,1,60,1520634972461691106401,4221325680168542101204,0,3980808012244285949868,468177437221900087671232,478333957323600000000000,480095106378000000000000,0,0,0,0,4009997457592,0
100000,2,0,0,2,50,0,100,0,172800,1,60,1520634972461691106401,4221325680168542101204,0,3980808012244285949868,468177437221900087671232,478333957323600000000000,480095106378000000000000,0,0,0,0,4009997457592,0
100000,2,0,0,3,100,0,100,0,172800,1,60,1520634972461691106401,4221325680168542101204,0,3980808012244285949868,468177437221900087671232,478333957323600000000000,480095106378000000000000,0,0,0,0,4009997457592,0
100000,2,0,0,4,10,0,100,0,0,1,60,1490283973791360850954,4221268367349250039179,0,3950967235759843502514,468177437221900087671232,478333957323600000000000,480094538844000000000000,0,0,0,0,4009997456336,0
100000,2,0,0,5,10,0,100,0,43200,1,60,1494385237426040577572,4221268487485618184148,0,3955049398525756833785,468177437221900087671232,478333957323600000000000,480094558064000000000000,0,0,0,0,4009997461817,0
100000,2,0,0,6,10,0,100,0,1209600,1,60,1702932764562751516847,4221670342861262596314,0,4160042993050039022551,468177437221900087671232,478333957323600000000000,480098513845000000000000,0,0,0,0,4009997462503,0
100000,2,0,0,7,10,0,100,0,172800,3,60,1520634972461691106401,4221325680168542101204,0,3980808012244285949868,468177437221900087671232,478333957323600000000000,480095106378000000000000,0,0,0,0,4009997457592,0
100000,2,0,0,8,10,0,100,0,172800,7,60,1520634972461691106401,4221325680168542101204,0,3980808012244285949868,468177437221900087671232,478333957323600000000000,480095106378000000000000,0,0,0,0,4009997457592,0
100000,2,0,0,9,10,10,100,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0
100000,2,0,0,10,10,10,10,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0
100000,2,0,0,11,10,10,25,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0
100000,2,0,0,12,10,10,50,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0
100000,2,0,0,13,10,10,100,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0
100000,2,0,0,14,10,10,100,1,172800,1,60,1524672025619220850804,4227354100859399181606,72398493000782117587,4869062677476396559676,465769174493485957260273,475884334240620000000000,476694892471464000000000,0,0,0,0,4000000000000,0
100000,2,0,0,15,10,10,100,2,172800,1,60,1523461411529084891010,4311753945579385657432,500000000000000000000,4487335121587814810944,465769174493485957260273,475884334240620000000000,476732206211373000000000,0,0,0,0,4000000000000,0
100000,2,0,0,16,10,10,100,3,172800,1,60,1522586402492561310191,4199495889185473137016,500000000000000000000,4423386540281488548889,465769174493485957260273,475884334240620000000000,476683026359454000000000,0,0,0,0,4000000000000,0
100000,2,0,0,17,10,10,100,0,172800,1,1,1271270680634220854339,5845510730044702652657,0,5740703657563220561271,476353853940191480145777,475884334240620000000000,477260154138969000000000,0,0,0,0,3009998464120,0
100000,2,0,0,18,10,10,100,0,172800,1,3,1295360125975486033796,5912306417973810654568,0,5802533866837485740728,465769174493485957260273,475884334240620000000000,477289201138893000000000,0,0,0,0,3009998464120,0
100000,2,0,0,19,10,10,100,0,172800,1,7,1314493129091673650427,6009833861426680068876,0,5877410157373364374119,465769174493485957260273,475884334240620000000000,477330992764434000000000,0,0,0,0,3017689486759,0
100000,3,0,0,1,0,0,100,0,172800,1,60,937444299247418962574,4134966542224485049288,0,1141426153731711402946,654991701697867462346609,654237298175240000000000,658168112903000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,2,50,0,100,0,172800,1,60,937444299247418962574,4134966542224485049288,0,1141426153731711402946,654991701697867462346609,654237298175240000000000,658168112903000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,3,100,0,100,0,172800,1,60,937444299247418962574,4134966542224485049288,0,1141426153731711402946,654991701697867462346609,654237298175240000000000,658168112903000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,4,10,0,100,0,0,1,60,915966570961620074960,4050456032584570488801,0,1116914927805912515331,654991701697867462346609,654237298175240000000000,658086638999000000000000,0,0,0,0,4009997462044,0
100000,3,0,0,5,10,0,100,0,43200,1,60,920440026742740453103,4067889088679632325840,0,1128957227677032893476,654991701697867462346609,654237298175240000000000,658096502180000000000000,0,0,0,0,4009997462046,0
100000,3,0,0,6,10,0,100,0,1209600,1,60,1109270397044720878417,4844833380068907320895,0,1522846473369013318789,654991701697867462346609,654237298175240000000000,658668386278000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,7,10,0,100,0,172800,3,60,937444299247418962574,4134966542224485049288,0,1141426153731711402946,654991701697867462346609,654237298175240000000000,658168112903000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,8,10,0,100,0,172800,7,60,937444299247418962574,4134966542224485049288,0,1141426153731711402946,654991701697867462346609,654237298175240000000000,658168112903000000000000,0,0,0,0,4009997462045,0
100000,3,0,0,9,10,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,10,10,10,10,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,11,10,10,25,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,12,10,10,50,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,13,10,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,14,10,10,100,1,172800,1,60,884340872698587840638,4165054704295116209868,49835762291447340891,2006623407425983741665,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,15,10,10,100,2,172800,1,60,878570142104322697702,4165054704295116209868,500000000000000000000,1550688439123165939620,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0
100000,3,0,0,16,10,10,100,3,172800,1,60,883498440003029390535,4164718058780439411402,500000000000000000000,1551692819939872632453,476804283241566968367559,475884334240620000000000,478880668610361000000000,0,0,0,0,3018841988937,0
100000,3,0,0,17,10,10,100,0,172800,1,1,706742255681282009694,3426898748960895859134,0,1733262481246281716626,475982125390579357737251,475884334240620000000000,478284427320489000000000,0,0,0,0,3009998464120,0
100000,3,0,0,18,10,10,100,0,172800,1,3,711326202152738779678,3445413861409862542521,0,1692474052138738486610,476047330653425012258570,475884334240620000000000,478348309761102000000000,0,0,0,0,3009998464121,0
100000,3,0,0,19,10,10,100,0,172800,1,7,741018953523307268866,3611436110831548717224,0,1741687250971306975798,476177767979961745701793,475884334240620000000000,478494818555652000000000,0,0,0,0,3009998464121,0
100000,4,0,0,1,0,0,100,0,172800,1,60,1480455172740644207134,7278218062383423868048,0,2389721920187836697002,648133902557856850004370,687670361461050000000000,694039030491000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,2,50,0,100,0,172800,1,60,1480455172740644207134,7278218062383423868048,0,2389721920187836697002,648133902557856850004370,687670361461050000000000,694039030491000000000000,0,0,0,0,4009997478292,0
100000,4,0,0,3,100,0,100,0,172800,1,60,1480455172740644207134,7278218062383423868048,0,2389721920187836697002,648133902557856850004370,687670361461050000000000,694039030491000000000000,0,0,0,0,4009997478292,0
