Missing dependencies found. Installing now...

Warning: Your project has missing dependencies that could not be installed.
No files changed, compilation skipped

Ran 8 tests for test/MainDebtCampaign.t.sol:MainDebtCampaignTest
[PASS] test_campaign100k() (gas: 12001332998)
Logs:
  CONTRACT_CASE,100000,0,0,0,0,85,25,100,0,172800,1,60,735814893335007255274,3766401504604572977794,0,378481343489854658015,484339626226300747658122,484544229081470000000000,488217121232400000000000,0,0,0,0,628933584319737348,81502276598841095157,0
  CONTRACT_CASE,100000,0,0,5000,0,85,25,100,0,172800,1,60,366762570291983370930,3770445168641854781144,0,226417311966867032286,484058104242492923657764,484550092020470000000000,486817104285802500000000,0,0,0,0,1174937310088488579,303364439914918342308,0
  CONTRACT_CASE,100000,0,0,10000,0,85,25,100,0,172800,1,60,0,3773350472947713392622,0,93750128010000000000,483774897165814198626301,484554311352580000000000,485494948259055000000000,0,0,0,0,28641262624998788000,514681498833709343915,0
  CONTRACT_CASE,100000,0,1,0,0,85,25,100,0,172800,1,60,735821318927417113896,3758313747467887581618,0,380354928841996286527,484320017578132373086733,484532531210420000000000,488202344282362500000000,0,0,0,0,78778626551507238,80139148961641882357,0
  CONTRACT_CASE,100000,0,1,5000,0,85,25,100,0,172800,1,60,366767388098785904674,3758313747467887581618,0,229224161028664047741,484028686797386658187842,484532531210420000000000,486819372199807500000000,0,0,0,0,4190461800082970290,297416441651641882357,0
  CONTRACT_CASE,100000,0,1,10000,0,85,25,100,0,172800,1,60,0,3758313747467887581618,0,93750128010000000000,483738425535646084684290,484532531210420000000000,485451435016800000000000,0,0,0,0,21693604189998788000,514634787291641882357,0
  CONTRACT_CASE,100000,1,0,0,0,85,25,100,0,172800,1,60,883694037719005299447,4431708893278610168048,0,1005976709232274315036,702799508596128389904958,702253762197690000000000,706562761699777500000000,0,0,0,0,4000000000000,0,0
  CONTRACT_CASE,100000,1,0,5000,0,85,25,100,0,172800,1,60,449171972162927577281,4553800586756444769981,0,493013414366677034235,703384797626117414365613,703188619151840000000000,707697821636032500000000,0,0,0,0,2000000000000,42319951225708922,42320031225708922
  CONTRACT_CASE,100000,1,0,10000,0,85,25,100,0,172800,1,60,0,4682426605767743054712,0,97262185489917043987,722851703209007592828257,722340110739750000000000,726692634106740000000000,0,0,0,0,10485896624915831686,42349151819526627629,0
  CONTRACT_CASE,100000,1,1,0,0,85,25,100,0,172800,1,60,849189193170343162489,4291193407559601301570,0,1047840795530069087681,693957283816484946363411,694082180876320000000000,698174314613685000000000,0,0,0,0,4000000000000,0,0
