tvl,path,outage,discountBps,dimension,swapCostBps,loopCostBps,slippageBps,incentiveMode,exitLagSeconds,harvestEveryDays,halfExitDay,mainInterestWei,loopInterestWei,incentiveWei,recoveryWei,peakDebtWei,hollarSoldWei,hollarBoughtWei,floorMisses,liquidations,ethReturnBps,btcReturnBps,surplusPaidWei,residualSourceClaimWei,recoveryLiquidityWei
100000,4,1,5000,0,85,10,25,0,172800,1,60,712075938141365963421,7173211873895703242902,0,3011852693143918345660,600479402173703887677058,596557428030070000000000,601430569021377000000000,0,0,0,0,3013551081381,0,0
100000,4,1,10000,0,85,10,25,0,172800,1,60,0,7245252783303815571521,0,2309819378584392885274,602508015599040444530186,601487564475920000000000,606424715826426000000000,0,0,0,0,2011887171869592205,0,0
100000000,0,0,0,0,85,10,25,0,172800,1,60,732978156316742554572329,3735711632746096945151682,0,37500000053010000000000,485478013937516433476496772,563324184198476070000000000,565439464456190883000000000,0,0,27,28,306461649886321547112827,386780325317314396919066,0
100000000,0,0,5000,0,85,10,25,0,172800,1,60,365961742326872383468733,3741126248346489178907343,0,37500000053010000000000,485270802274756183011230850,563318710316493810000000000,565374531501834192000000000,0,0,55,58,376825062683049743327447,397401995271053150404101,0
100000000,0,0,10000,0,85,10,25,0,172800,1,60,0,3746476872158304431302449,0,37500000053010000000000,485064048485283600754891368,563313301108132600000000000,565374473352676557000000000,0,0,89,95,396608449952707000001760,397401995481886906721226,0
100000000,0,1,0,0,85,10,25,0,172800,1,60,732978895947502485775442,3737781673032190512416260,0,37500000053010000000000,485300213235352574268976840,537500360051389160000000000,539561169992244492000000000,0,0,29,31,327265284894030822065088,398613145534079407533615,0
100000000,0,1,5000,0,85,10,25,0,172800,1,60,365986553742621026002875,3743259776766559367630906,0,37500000053010000000000,485050060831322012697507301,537494827463442660000000000,539494626997758582000000000,0,0,58,62,381011026794869734008566,409488445202907189670535,0
100000000,0,1,10000,0,85,10,25,0,172800,1,60,0,3748614838240090526714203,0,37500000053010000000000,485008763334165126389451009,537489446328749160000000000,539426246168504115000000000,0,0,92,98,392022331892845000001760,420670477752795085416166,0
100000000,1,0,0,0,85,10,25,0,172800,1,60,935049938492725396227469,4780604247304876252915777,0,37500000053010000000000,710905056913251598003833351,760685309690321790000000000,763091648447907141000000000,0,0,16,17,321021824814316098050946,568569603149127693054709,0
100000000,1,0,5000,0,85,10,25,0,172800,1,60,465982673114713434811542,4782636525654239369073747,0,37500000053010000000000,699323740880128136942073878,752832678918803920000000000,755291857488243363000000000,0,0,33,37,516003754139115801840094,557359022311391776811821,0
100000000,1,0,10000,0,85,10,25,0,172800,1,60,0,4822761615503452073877987,0,37500000053010000000000,705949946601795640448076829,771750920446515580000000000,774250716389314554000000000,0,0,59,63,569062447757483577783220,554696926587456280295061,0
100000000,1,1,0,0,85,10,25,0,172800,1,60,897804832653599856797449,4573451438672572234524763,0,37500000053010000000000,700608300393759876079270745,761214815860246210000000000,763616586705494832000000000,0,0,14,14,286361742900614265033654,529521104881340972450597,0
100000000,1,1,5000,0,85,10,25,0,172800,1,60,446828971671034013689928,4575688763699833695314800,0,37500000053010000000000,701856750006297011315396671,762458529482472580000000000,764840491401476025000000000,0,0,29,32,472479412173607353789200,530909024760292449545575,0
100000000,1,1,10000,0,85,10,25,0,172800,1,60,0,4610013794427970822904159,0,37500000053010000000000,703207585169128735734868251,763378572094405360000000000,765623380558058613000000000,0,0,50,56,561688245438360435385500,561562590567166142957003,0
100000000,2,0,0,0,85,10,25,0,172800,1,60,1529885446635114988319918,6552631637668459035534756,0,6348454728423559996866241,456737047381926405573738734,455986986704086340000000000,457721048929418424000000000,0,0,0,0,3009008545162,0,0
100000000,2,0,5000,0,85,10,25,0,172800,1,60,762194928298094421052918,6569923044266749443142270,0,5592423801639878980345956,456673285901600009272154044,455986986704086340000000000,457726680750343041000000000,0,0,0,0,3007559291879,0,0
100000000,2,0,10000,0,85,10,25,0,172800,1,60,0,6739921624893468787518503,0,4934675383177167805330509,456609566325964525148281779,455986986704086340000000000,457792232810389317000000000,0,0,0,0,3016805329321,0,0
100000000,2,1,0,0,85,10,25,0,172800,1,60,1644893781587895638152336,7496762919376165439494651,0,7056380616550540957976673,456737047381926405573738734,455986986704086340000000000,458072262640384182000000000,32,0,0,0,3009319823146,0,0
100000000,2,1,5000,0,85,10,25,0,172800,1,60,818103355447236116295998,7605294370712437910038942,0,6299478178449295417030292,456673285901600009272154044,455986986704086340000000000,458110906095159270000000000,2,0,0,0,3010300733118,0,0
100000000,2,1,10000,0,85,10,25,0,172800,1,60,0,7646323059920956928025915,0,5505823386790337239739028,456609566325964525148281779,455986986704086340000000000,458127486220106601000000000,0,0,0,0,3009239737847,0,0
100000000,3,0,0,0,85,10,25,0,172800,1,60,885005618290639508847648,4167864827592159164464795,0,2023490055474700966176514,457319229594129592301353129,455986986704086340000000000,459016366901644611000000000,0,0,0,0,3013457327618,0,0
100000000,3,0,5000,0,85,10,25,0,172800,1,60,441052532932064846317616,4160893966519470562974193,0,1577907813477987112023661,457205940107579207853744435,455986986704086340000000000,459011025200472831000000000,0,0,0,0,3010265704814,0,0
100000000,3,0,10000,0,85,10,25,0,172800,1,60,0,4154172298902322560499119,0,1135240495202804809078584,457092800272557927745525348,455986986704086340000000000,459005918318835462000000000,0,0,0,0,3008809077343,0,0
100000000,3,1,0,0,85,10,25,0,172800,1,60,885005618290639508847648,4167864827592159164464795,0,2023490055474700966176514,457319229594129592301353129,455986986704086340000000000,459016366901644611000000000,2,0,0,0,3013457327618,0,0
100000000,3,1,5000,0,85,10,25,0,172800,1,60,441052532932064846317616,4160893966519470562974193,0,1577907813477987112023661,457205940107579207853744435,455986986704086340000000000,459011025200472831000000000,0,0,0,0,3010265704814,0,0
100000000,3,1,10000,0,85,10,25,0,172800,1,60,0,4154172298902322560499119,0,1135240495202804809078584,457092800272557927745525348,455986986704086340000000000,459005918318835462000000000,0,0,0,0,3008809077343,0,0
100000000,4,0,0,0,85,10,25,0,172800,1,60,1492454793349110293094569,7217901695492020901309009,0,3810328781226648366564682,659793087882300000018829800,663684807089668950000000000,668584834518786606000000000,0,0,0,0,3014073468807,0,0
100000000,4,0,5000,0,85,10,25,0,172800,1,60,740950439202352540625270,7326667593314230670998715,0,3106711796251611462837849,649553915982520581293445037,667638846094329660000000000,672599752036078860000000000,0,0,0,0,3014922211265,0,0
100000000,4,0,10000,0,85,10,25,0,172800,1,60,0,7444849030139061818610624,0,2445366584082410058048006,638018827916837599661369040,675037696620580650000000000,680039532328439979000000000,0,0,0,0,2353557851557519210204,0,0
100000000,4,1,0,0,85,10,25,0,172800,1,60,1427375870381622067114979,6986392719053556210086353,0,3598327482861775850170089,579738306252001459289915395,575494767216339000000000000,580310208035216649000000000,0,0,0,0,3017783053816,0,0
100000000,4,1,5000,0,85,10,25,0,172800,1,60,712966564528230655853721,7081085632626670092553700,0,2985173775025408649048370,600403454217105728382102531,596512406166106070000000000,601321284294055443000000000,0,0,0,0,3003993193354,0,0
100000000,4,1,10000,0,85,10,25,0,172800,1,60,0,7206247728182873260989370,0,2336877955030805359846394,602340236438625932077073627,607272996836112720000000000,612143806287609540000000000,0,0,0,0,1439973715570422934936,0,0
10000000,0,0,0,0,85,10,25,0,172800,1,60,73195252935544279025965,376310340081512335418024,0,3750000053010000000000,48537244100203319423586241,57572183055439940000000000,57791602220898429000000000,0,0,27,29,30341567630962430450432,37179723740346583496769,0
10000000,0,0,5000,0,85,10,25,0,172800,1,60,36546585311239518358084,376399628014557694728478,0,3750000053010000000000,48515880348986209915978601,57572068291459710000000000,57785184248732991000000000,0,0,57,61,34856741605842663188842,38231056942412573018185,0
10000000,0,0,10000,0,85,10,25,0,172800,1,60,0,376450583489434574259387,0,3750000053010000000000,48494480755530006941340483,57572002790680020000000000,57785169705183099000000000,0,0,92,98,36085486190788999990852,38231056944960567010100,0
10000000,0,1,0,0,85,10,25,0,172800,1,60,73182527087155190399161,376625412427160715336133,0,3750000053010000000000,48528659731534232052723439,54915720435843180000000000,55129930176336372000000000,0,0,28,30,33103056033069774224130,38677858041982596947266,0
10000000,0,1,5000,0,85,10,25,0,172800,1,60,36542610571998194843275,376717842112531746001698,0,3750000053010000000000,48503775725933709247233848,54915620096530970000000000,55123434887383116000000000,0,0,59,63,37364574867017003442570,39740022271662520113719,0
10000000,0,1,10000,0,85,10,25,0,172800,1,60,0,376768851474172459299944,0,3750000053010000000000,48501128614159026887852984,54915568044756840000000000,55123433847081459000000000,0,0,93,99,39287601211628999990852,39740022272760509947043,0
10000000,1,0,0,0,85,10,25,0,172800,1,60,93017247470289528011188,479169536589558662880857,0,3750000053010000000000,71604547182710926858348476,78359594982762020000000000,78620166990434709000000000,0,0,14,15,33625149466045485450389,53337596266871758577346,0
10000000,1,0,5000,0,85,10,25,0,172800,1,60,46296178636016642124650,476592240287607102664114,0,3750000053010000000000,69911161977774110948728448,78140361067004930000000000,78396621473758671000000000,0,0,31,34,50303363307350631255201,53564275950656457609639,0
10000000,1,0,10000,0,85,10,25,0,172800,1,60,0,481867188461888208430452,0,3750000053010000000000,70107906219496430245427803,78271030783400540000000000,78537064206687426000000000,0,0,56,59,60999963109076883865808,53352589512846314332156,0
10000000,1,1,0,0,85,10,25,0,172800,1,60,89387149117122561657324,460333438462399799376360,0,3750000053010000000000,70074231069533196204386446,75917790748070590000000000,76153986942603237000000000,0,0,13,13,30900368049175737694579,54581033201804029281833,0
10000000,1,1,5000,0,85,10,25,0,172800,1,60,44440722443966168855329,458394595670074967084247,0,3750000053010000000000,70193685092970179069919879,76104048211804650000000000,76326441002920233000000000,0,0,27,30,47549241997136669944013,56210144494184440318848,0
10000000,1,1,10000,0,85,10,25,0,172800,1,60,0,462515555840812846990859,0,3750000053010000000000,70330779951275773889472945,76255270750220030000000000,76463871254552781000000000,0,0,49,55,55946325905820219060776,59432629295207206027142,0
10000000,2,0,0,0,85,10,25,0,172800,1,60,152510277108263599037431,422924323550902192536911,0,494293463684874590697025,46576887569987297527671231,47588402893459980000000000,47669544023293422000000000,0,0,0,0,4000000000000,0,0
10000000,2,0,5000,0,85,10,25,0,172800,1,60,76054057714791001540882,445771526508056630298439,0,431133779272355986780364,46575613597376297527671231,47588402893459980000000000,47679094678039461000000000,0,0,0,0,4000000000000,0,0
10000000,2,0,10000,0,85,10,25,0,172800,1,60,0,455738409058543601517000,0,359354327550601845376642,46574339624766307527671232,47588402893459980000000000,47684786953049478000000000,0,0,0,0,3001845365060,0,0
10000000,2,1,0,0,85,10,25,0,172800,1,60,163774339890774115789597,692119985462733675786569,0,671423203849956065003283,46576887569987297527671231,47588402893459980000000000,47772873881466957000000000,32,0,0,0,3004949201812,0,0
10000000,2,1,5000,0,85,10,25,0,172800,1,60,81408690280173085107759,692589579637261994668920,0,589134857107818509641501,46575613597376297527671231,47588402893459980000000000,47773266177877857000000000,2,0,0,0,3014424521905,0,0
10000000,2,1,10000,0,85,10,25,0,172800,1,60,0,696060085432311363635793,0,509969779105872084706552,46574339624766307527671232,47588402893459980000000000,47774493063912708000000000,0,0,0,0,3009084694685,0,0
10000000,3,0,0,0,85,10,25,0,172800,1,60,88497906801363588918294,416505203453437200167710,0,205709672016703863156825,47680397734635056153729281,47588402893459980000000000,47887696142486739000000000,0,0,0,0,3002274226329,0,0
10000000,3,0,5000,0,85,10,25,0,172800,1,60,44102152757425032683950,414086795660848843381556,0,161002499786565453204275,47672903677006341049319995,47588402893459980000000000,47885589157603716000000000,0,0,0,0,3004420508117,0,0
10000000,3,0,10000,0,85,10,25,0,172800,1,60,0,414319214035180861438846,0,116774622622560950031216,47665415932760228990000534,47588402893459980000000000,47885947297850970000000000,0,0,0,0,3004950018947,0,0
10000000,3,1,0,0,85,10,25,0,172800,1,60,88497906801363588918294,416505203453437200167710,0,205709672016703863156825,47680397734635056153729281,47588402893459980000000000,47887696142486739000000000,2,0,0,0,3002274226329,0,0
10000000,3,1,5000,0,85,10,25,0,172800,1,60,44102152757425032683950,414086795660848843381556,0,161002499786565453204275,47672903677006341049319995,47588402893459980000000000,47885589157603716000000000,0,0,0,0,3004420508117,0,0
10000000,3,1,10000,0,85,10,25,0,172800,1,60,0,414319214035180861438846,0,116774622622560950031216,47665415932760228990000534,47588402893459980000000000,47885947297850970000000000,0,0,0,0,3004950018947,0,0
10000000,4,0,0,0,85,10,25,0,172800,1,60,148431662355041672139246,703488973190634416444231,0,363361894437892466086111,66443607785250198597130002,66133252497648490000000000,66621810969360171000000000,0,0,0,0,3010793933840,0,0
10000000,4,0,5000,0,85,10,25,0,172800,1,60,73821414749976427259994,729278610179609400713839,0,307966637838092139707101,64962972648775928311238009,68277442688621830000000000,68772575780636166000000000,0,0,0,0,3006712434229,0,0
10000000,4,0,10000,0,85,10,25,0,172800,1,60,0,745172293786731695209709,0,246075473090036770741756,63974797629281253740876806,69940750321250410000000000,70439952293076168000000000,0,0,0,0,105449311868987316210,0,0
10000000,4,1,0,0,85,10,25,0,172800,1,60,142685233974843553089511,712117231814459696186154,0,362865357343943294059553,58043700339906526617651145,57613574508192370000000000,58105511318632374000000000,0,0,0,0,3006740957194,0,0
10000000,4,1,5000,0,85,10,25,0,172800,1,60,71207539153242771909773,717320769437265518010198,0,301185109944912285847873,60047903823859115452976224,59655706655346690000000000,60143049561475710000000000,0,0,0,0,3008513925162,0,0
10000000,4,1,10000,0,85,10,25,0,172800,1,60,0,724524863972711405919738,0,230981833271016449787005,60250765081508416845254927,60148720100805300000000000,60642464028845958000000000,0,0,0,0,201188797297918711131,0,0
1000000,0,0,0,0,85,10,25,0,172800,1,60,7319525796326570405950,37631036507993201058976,0,375000053010000000000,4853724691855094950361695,5757218802559210000000000,5779160719218117000000000,0,0,27,29,3034201699818334594345,3717926854145584700864,0
1000000,0,0,5000,0,85,10,25,0,172800,1,60,3654658781957632467925,37639965301451062758321,0,375000053010000000000,4851588316540977192127976,5757207326191350000000000,5778518921953821000000000,0,0,57,61,3485719251159235425964,3823060187084574294252,0
1000000,0,0,10000,0,85,10,25,0,172800,1,60,0,37645060848973985118652,0,375000053010000000000,4849448356990117018693698,5757200776105490000000000,5778517467592638000000000,0,0,92,98,3608593709197999881772,3823060187080568267170,0
1000000,0,1,0,0,85,10,25,0,172800,1,60,7318253210927603528198,37662543747033446034691,0,375000053010000000000,4852866256158925388138863,5491572526084100000000000,5512993500137850000000000,0,0,28,30,3310350645129685455192,3867740282828598939799,0
1000000,0,1,5000,0,85,10,25,0,172800,1,60,3654261307950804995468,37671786715635767921690,0,375000053010000000000,4850377855491061035418031,5491562492097650000000000,5512343971114053000000000,0,0,59,63,3736502572067773758010,3973956717673522209675,0
1000000,0,1,10000,0,85,10,25,0,172800,1,60,0,37676887651818552684935,0,375000053010000000000,4850113144210222007150241,5491557286944490000000000,5512343867108163000000000,0,0,93,99,3928805205982999881772,3973956717816512098403,0
1000000,1,0,0,0,85,10,25,0,172800,1,60,9301725366492397055838,47916956734669995122818,0,375000053010000000000,7160455106115032229828820,7835960148201460000000000,7862017348885878000000000,0,0,14,15,3362576875330830350476,5333696966795761944120,0
1000000,1,0,5000,0,85,10,25,0,172800,1,60,4629618171345733367788,47659227084661819172513,0,375000053010000000000,6991116577199633163709284,7814036750098570000000000,7839662790634065000000000,0,0,31,34,5030396886418359150021,5356366298456461136514,0
1000000,1,0,10000,0,85,10,25,0,172800,1,60,0,48186721903731324425849,0,375000053010000000000,7010790991175826375247761,7827103711051560000000000,7853707053365013000000000,0,0,56,59,6100056788573883028047,5335197876068321135377,0
1000000,1,1,0,0,85,10,25,0,172800,1,60,8938715509487184721785,46033346877186295424659,0,375000053010000000000,7007423487290647857532954,7591779704197900000000000,7615399323419235000000000,0,0,13,13,3090097492909458788551,5458041991707040168615,0
1000000,1,1,5000,0,85,10,25,0,172800,1,60,4444072542273768180103,45839462590157682744534,0,375000053010000000000,7019368890185385587646083,7610405451999830000000000,7632644730775209000000000,0,0,27,30,4754985019356904283733,5620952970610453906275,0
1000000,1,1,10000,0,85,10,25,0,172800,1,60,0,46251558611381200618914,0,375000053010000000000,7033078376714726646883000,7625527707140640000000000,7646387757011190000000000,0,0,49,55,5594693519449215326396,5943201377811218148114,0
1000000,2,0,0,0,85,10,25,0,172800,1,60,15251028746266362469738,42292434682366921434504,0,49429349330965354303475,4657689028634464975342464,4758840566901800000000000,4766954673871728000000000,0,0,0,0,4000000000000,0,0
1000000,2,0,5000,0,85,10,25,0,172800,1,60,7605406285656973384969,44577155109558618681496,0,43113380340251958979253,4657561631365930728767122,4758840566901800000000000,4767909727915674000000000,0,0,0,0,4000000000000,0,0
1000000,2,0,10000,0,85,10,25,0,172800,1,60,0,45573843407664443823915,0,35935434751391958317840,4657434234098406482191780,4758840566901800000000000,4768478959640148000000000,0,0,0,0,3010958199989,0,0
1000000,2,1,0,0,85,10,25,0,172800,1,60,16377435071773826188543,69212001905872021878575,0,67142323946440868143542,4657689028634464975342464,4758840566901800000000000,4777287548738643000000000,32,0,0,0,3011041835777,0,0
1000000,2,1,5000,0,85,10,25,0,172800,1,60,8140869566743137360301,69258961412473577064719,0,58913488781993027645079,4657561631365930728767122,4758840566901800000000000,4777326777119994000000000,2,0,0,0,3001890167604,0,0
1000000,2,1,10000,0,85,10,25,0,172800,1,60,0,69606011989860940017242,0,50996980429488952230019,4657434234098406482191780,4758840566901800000000000,4777449460961346000000000,0,0,0,0,3008952111554,0,0
1000000,3,0,0,0,85,10,25,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,0,0,0,0,3016381403133,0,0
1000000,3,0,5000,0,85,10,25,0,172800,1,60,4410215573881269644760,41408681979077630959634,0,16100250866304216102116,4767290645748347839016440,4758840566901800000000000,4788559033871742000000000,0,0,0,0,3012946332645,0,0
1000000,3,0,10000,0,85,10,25,0,172800,1,60,0,41431923818079988264661,0,11677462846920718130623,4766541871280951869664585,4758840566901800000000000,4788594841398372000000000,0,0,0,0,3013718005724,0,0
1000000,3,1,0,0,85,10,25,0,172800,1,60,8849791277996073779605,41650522772477041043356,0,20570968389606455306493,4768040051554949953831076,4758840566901800000000000,4788769727180529000000000,2,0,0,0,3016381403133,0,0
1000000,3,1,5000,0,85,10,25,0,172800,1,60,4410215573881269644760,41408681979077630959634,0,16100250866304216102116,4767290645748347839016440,4758840566901800000000000,4788559033871742000000000,0,0,0,0,3012946332645,0,0
1000000,3,1,10000,0,85,10,25,0,172800,1,60,0,41431923818079988264661,0,11677462846920718130623,4766541871280951869664585,4758840566901800000000000,4788594841398372000000000,0,0,0,0,3013718005724,0,0
1000000,4,0,0,0,85,10,25,0,172800,1,60,14843167270587902000323,70348901012385329946748,0,36336191543013767558803,6644361139468246435892824,6613325609039520000000000,6662181218416515000000000,0,0,0,0,3013865427684,0,0
1000000,4,0,5000,0,85,10,25,0,172800,1,60,7382141992626509750586,72927864886773719484810,0,30796665524756538791832,6496297619018923461863528,6827744640966250000000000,6877257688358811000000000,0,0,0,0,3005028912526,0,0
1000000,4,0,10000,0,85,10,25,0,172800,1,60,0,74517233342650342391215,0,24607548618038000660422,6397480113642777074101508,6994075414905550000000000,7043995354826772000000000,0,0,0,0,10544923070219717639,0,0
1000000,4,1,0,0,85,10,25,0,172800,1,60,14268524405392389004797,71211726257603532082618,0,36286537164580428992980,5804370348944666245807234,5761357763330030000000000,5810551173528930000000000,0,0,0,0,3003039859996,0,0
1000000,4,1,5000,0,85,10,25,0,172800,1,60,7120754412245457483896,71732080743088869966898,0,30118512448718783857570,6004790713222159383916965,5965570994135970000000000,6014305028459187000000000,0,0,0,0,3002326244788,0,0
1000000,4,1,10000,0,85,10,25,0,172800,1,60,0,72452490163688683770548,0,23098184285944191016010,6025076839735355208264014,6014872340472430000000000,6064246477281924000000000,0,0,0,0,20118878934660665058,0,0
500000,0,0,0,0,85,10,25,0,172800,1,60,3659763177444644440565,18815519642985100029572,0,187500053010000000000,2426862502568670680629357,2878609677394040000000000,2889580635786105000000000,0,0,27,29,1517125823880462212132,1858938138248586038649,0
500000,0,0,5000,0,85,10,25,0,172800,1,60,1827329530333609892974,18819984039488931747773,0,187500053010000000000,2425794314695397863971971,2878603939212570000000000,2889259737118992000000000,0,0,57,61,1742884677972182349435,1911504811067575309790,0
500000,0,0,10000,0,85,10,25,0,172800,1,60,0,18822531813163669626160,0,187500053010000000000,2424724334793690053340793,2878600664166600000000000,2889259009936902000000000,0,0,92,98,1804321906481999760572,1911504810763569408171,0
500000,0,1,0,0,85,10,25,0,172800,1,60,3659126884453451979048,18831273264810750199734,0,187500053010000000000,2426433285310329381832297,2745786531039380000000000,2756497018066659000000000,0,0,28,30,1655200346292066174673,1933844851005602924786,0
500000,0,1,5000,0,85,10,25,0,172800,1,60,1827130793281008582159,18835894749085992237591,0,187500053010000000000,2425189084919809031053083,2745781514104210000000000,2756172253563252000000000,0,0,59,63,1868276328476537950205,1986953076893525618251,0
500000,0,1,10000,0,85,10,25,0,172800,1,60,0,18838445217014921175188,0,187500053010000000000,2425056729206648714585427,2745778911538380000000000,2756172201574293000000000,0,0,93,99,1964427645432999760572,1986953076410515439871,0
500000,1,0,0,0,85,10,25,0,172800,1,60,4650863027384911200605,23958480076281263530536,0,187500053010000000000,3580227768596810414118806,3917980435078940000000000,3931009035372648000000000,0,0,14,15,1681322847558352932567,2666813672711765813078,0
500000,1,0,5000,0,85,10,25,0,172800,1,60,2314809256636347303291,23829615240244847888672,0,187500053010000000000,3495558499449108304755610,3907018732480230000000000,3919831752663828000000000,0,0,31,34,2515232090860844582804,2678149096648464952125,0
