Missing dependencies found. Installing now...

Warning: Your project has missing dependencies that could not be installed.
No files changed, compilation skipped

Ran 8 tests for test/MainDebtCampaign.t.sol:MainDebtCampaignTest
[PASS] test_campaign100k() (gas: 8684387556)
Logs:
  CONTRACT_CASE,100000,0,0,0,0,85,10,100,0,172800,1,60,734744614337272563291,3813481037331244140182,0,37500053010000000000,488188359345212608933928,489349845878040000000000,489855760002891000000000,0,0,0,0,377997338453199771316,851885861515563888759,0
  CONTRACT_CASE,100000,0,0,5000,0,85,10,100,0,172800,1,60,366469918762172449201,3814381359941574850728,0,37500053010000000000,487899241258204755157905,489351185929950000000000,488594337537042000000000,0,0,0,0,540868609522532378022,1058982864777190185092,0
  CONTRACT_CASE,100000,0,0,10000,0,85,10,100,0,172800,1,60,0,3814895164049179313672,0,37500053010000000000,487610243264277578076505,489351951239870000000000,487231593780906000000000,0,0,0,0,685211280765998788000,1282720111933182676497,0
  CONTRACT_CASE,100000,0,1,0,0,85,10,100,0,172800,1,60,734745082899311737859,3805202175157970000963,0,37500053010000000000,488168090993982980444824,489337627555640000000000,489831601912164000000000,0,0,0,0,374116285404160596748,851843191436159019992,0
  CONTRACT_CASE,100000,0,1,5000,0,85,10,100,0,172800,1,60,366470152151561525437,3806133599218012315465,0,37500053010000000000,487879049070440763119514,489339013592090000000000,488570333160447000000000,0,0,0,0,537012614018143301786,1058930062450311156663,0
  CONTRACT_CASE,100000,0,1,10000,0,85,10,100,0,172800,1,60,0,3806647728814233129348,0,37500053010000000000,487590051867124483293952,489339779380020000000000,487207658131515000000000,0,0,0,0,681366711234998788000,1282656201724155034663,0
  CONTRACT_CASE,100000,1,0,0,0,85,10,100,0,172800,1,60,933025118205571902798,4825461147704624126005,0,37500053010000000000,716817159042238574740620,719389654182970000000000,720256538673810000000000,0,0,0,0,337053007058967993722,1007652710982682550137,0
  CONTRACT_CASE,100000,1,0,5000,0,85,10,100,0,172800,1,60,464199004448978398129,4810592685088962923135,0,37500053010000000000,700204719803726361580993,702830024937040000000000,701966137690503000000000,0,0,0,0,545645755595206635867,1292254906466915454954,0
  CONTRACT_CASE,100000,1,0,10000,0,85,10,100,0,172800,1,60,0,4856014260087684905708,0,37500053010000000000,715939287025693440730575,719683876459800000000000,717312282158529000000000,0,0,0,0,756711153773998787700,1547037107745097356041,0
  CONTRACT_CASE,100000,1,1,0,0,85,10,100,0,172800,1,60,894990475355653452679,4616026495940771326125,0,37500053010000000000,700803008327882470237051,703305035483730000000000,704284381442187000000000,0,0,0,0,323809284240379891716,934844493266021599258,0
  CONTRACT_CASE,100000,1,1,5000,0,85,10,100,0,172800,1,60,444613318205898863953,4596364700278994692642,0,37500053010000000000,702004848798299374643945,704882438209920000000000,704239050592413000000000,0,0,0,0,498419759584297000185,1194154951643975783472,0
  CONTRACT_CASE,100000,1,1,10000,0,85,10,100,0,172800,1,60,0,4638481812097817282923,0,37500053010000000000,703437213557447470044743,706625984060620000000000,704263725767538000000000,0,0,0,0,683105883847998788000,1487809272870442882384,0
  CONTRACT_CASE,100000,2,0,0,0,85,10,100,0,172800,1,60,1525103910071259301715,4229245794925709131709,0,4942937897838253401130,465769174493485957260273,475884334240620000000000,476695738933155000000000,0,0,0,0,4000000000000,0,0
  CONTRACT_CASE,100000,2,0,5000,0,85,10,100,0,172800,1,60,760541142734071556582,4457717969183258776213,0,4311340442048059347674,465756434759198286027396,475884334240620000000000,476791233197301000000000,0,0,0,0,4000000000000,0,0
  CONTRACT_CASE,100000,2,0,10000,0,85,10,100,0,172800,1,60,0,4557386842170858164419,0,3593545501702595362722,465743695025920614794520,475884334240620000000000,476848164037473000000000,0,0,0,0,3011594187766,0,0
  CONTRACT_CASE,100000,2,1,0,0,85,10,100,0,172800,1,60,1637744589868531990261,6921203548833327584701,0,6714235959414967367306,465769174493485957260273,475884334240620000000000,477728918090784000000000,32,0,0,0,3004434209699,0,0
  CONTRACT_CASE,100000,2,1,5000,0,85,10,100,0,172800,1,60,814087495403519225254,6925899589564528785362,0,5891351946756913931579,465756434759198286027396,475884334240620000000000,477732834372582000000000,2,0,0,0,3012393522665,0,0
  CONTRACT_CASE,100000,2,1,10000,0,85,10,100,0,172800,1,60,0,6960604645805743151378,0,5099700580585348775478,465743695025920614794520,475884334240620000000000,477745110780885000000000,0,0,0,0,3003347600882,0,0
  CONTRACT_CASE,100000,3,0,0,0,85,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,0,0,0,0,3008842012937,0,0
  CONTRACT_CASE,100000,3,0,5000,0,85,10,100,0,172800,1,60,441021855533764472428,4140870610988509274573,0,1610025974692249460796,476729342617176152512388,475884334240620000000000,478856018039607000000000,0,0,0,0,3009483747684,0,0
  CONTRACT_CASE,100000,3,0,10000,0,85,10,100,0,172800,1,60,0,4143194796199123572192,0,1167746871359762397800,476654465127651792157294,475884334240620000000000,478859597116947000000000,0,0,0,0,3003761177331,0,0
  CONTRACT_CASE,100000,3,1,0,0,85,10,100,0,172800,1,60,884979725663913736460,4165054704295116209868,0,2057098022682756978378,476804283241566968367559,475884334240620000000000,478877081937624000000000,2,0,0,0,3008842012937,0,0
  CONTRACT_CASE,100000,3,1,5000,0,85,10,100,0,172800,1,60,441021855533764472428,4140870610988509274573,0,1610025974692249460796,476729342617176152512388,475884334240620000000000,478856018039607000000000,0,0,0,0,3009483747684,0,0
  CONTRACT_CASE,100000,3,1,10000,0,85,10,100,0,172800,1,60,0,4143194796199123572192,0,1167746871359762397800,476654465127651792157294,475884334240620000000000,478859597116947000000000,0,0,0,0,3003761177331,0,0
  CONTRACT_CASE,100000,4,0,0,0,85,10,100,0,172800,1,60,1484317762105906612132,7034893793963975725721,0,3633621251474729616348,664436474905737986533722,661332920197630000000000,666218246411457000000000,0,0,0,0,3008821709011,0,0
  CONTRACT_CASE,100000,4,0,5000,0,85,10,100,0,172800,1,60,738214716822523735470,7292790357778209750910,0,3079668268681158695109,649630116173048644646179,682774836355050000000000,687725881691013000000000,0,0,0,0,3007633662616,0,0
  CONTRACT_CASE,100000,4,0,10000,0,85,10,100,0,172800,1,60,0,7451727298498858300239,0,2460756156017934182496,639748362120410944241517,699407924356550000000000,704399659171065000000000,0,0,0,0,1054484521177257014,0,0
  CONTRACT_CASE,100000,4,1,0,0,85,10,100,0,172800,1,60,1426853448435871949383,7121175700944383332660,0,3628655152216370774502,580437349844954890572563,576136088840380000000000,581055165921276000000000,0,0,0,0,3008497553208,0,0
  CONTRACT_CASE,100000,4,1,5000,0,85,10,100,0,172800,1,60,712075938141365963421,7173211873895703242902,0,3011852693143918345660,600479402173703887677058,596557428030070000000000,601430569021377000000000,0,0,0,0,3013551081381,0,0
  CONTRACT_CASE,100000,4,1,10000,0,85,10,100,0,172800,1,60,0,7245252783303815571521,0,2309819378584392885274,602508015599040444530186,601487564475920000000000,606424715826426000000000,0,0,0,0,2011887171869592205,0,0

[PASS] test_campaign100m() (gas: 12535413411)
Logs:
  CONTRACT_CASE,100000000,0,0,0,0,85,10,100,0,172800,1,60,735384334396317830548827,3778334234592994872632998,0,37500000053010000000000,488090587622064411320436822,487838021255469960000000000,488297642915895759000000000,0,0,0,0,365936529542560643010001,850711115695210926489123,0
  CONTRACT_CASE,100000000,0,0,5000,0,85,10,100,0,172800,1,60,366789719295522493725899,3783795115584953429101108,0,37500000053010000000000,487812674171092906014566103,487844259666160540000000000,487058411660054328000000000,0,0,0,0,533261927652668212318810,1055839015563627303379954,0
  CONTRACT_CASE,100000000,0,0,10000,0,85,10,100,0,172800,1,60,0,3789191474152785043970522,0,37500000053010000000000,487535676340967406718756297,487850428401269680000000000,485721624726209232000000000,0,0,0,0,682688917155831999998787,1277128050328179970669352,0
  CONTRACT_CASE,100000000,0,1,0,0,85,10,100,0,172800,1,60,735384529134497434283758,3770018781688396257968666,0,37500000053010000000000,488070236846380953255952044,487828607896501500000000000,488276466353548866000000000,0,0,0,0,362068394425578039275070,850631335846776946050513,0
  CONTRACT_CASE,100000000,0,1,5000,0,85,10,100,0,172800,1,60,366789815928771214955665,3775542219224004693407156,0,37500000053010000000000,487792476577900957044032427,487834917264857030000000000,487037497589550837000000000,0,0,0,0,529439411596868491089044,1055743334808717177261946,0
  CONTRACT_CASE,100000000,0,1,10000,0,85,10,100,0,172800,1,60,0,3780941927742950091321415,0,37500000053010000000000,487515486951123975255672572,487841089808317000000000000,485700827043673269000000000,0,0,0,0,678885227982158999998787,1277015123139979283713571,0
  CONTRACT_CASE,100000000,1,0,0,0,85,10,100,0,172800,1,60,936964126206367426610826,4801567727467252671634506,0,37500000053010000000000,711659938606958841378799646,712695237213619050000000000,713462619915924363000000000,0,0,0,0,328669981963021843460113,1020678142180816727226519,0
  CONTRACT_CASE,100000000,1,0,5000,0,85,10,100,0,172800,1,60,466598347709463293145426,4804610998402055138262443,0,37500000053010000000000,700127958966322542481880073,705087370911338680000000000,704191846518772965000000000,0,0,0,0,537339543564072891885395,1297880048134010356342102,0
  CONTRACT_CASE,100000000,1,0,10000,0,85,10,100,0,172800,1,60,0,4849736285891447719871343,0,37500000053010000000000,714232636491524922877808945,714943626238339600000000000,712296502575706206000000000,0,0,0,0,727066228508930999998787,1591385071951473621957747,0
  CONTRACT_CASE,100000000,1,1,0,0,85,10,100,0,172800,1,60,898929111858089282438026,4585244285819222819256736,0,37500000053010000000000,700662979170689159848230194,705505161022228180000000000,706434445767109536000000000,0,0,0,0,304471193660635750903186,936888831131277880667463,0
  CONTRACT_CASE,100000000,1,1,5000,0,85,10,100,0,172800,1,60,447041204399468634376476,4587511551060522855881671,0,37500000053010000000000,701919301295615723116157210,706596858369394890000000000,705878435354123502000000000,0,0,0,0,483829584873820561486337,1205966024741090089407689,0
  CONTRACT_CASE,100000000,1,1,10000,0,85,10,100,0,172800,1,60,0,4622929679276596171858529,0,37500000053010000000000,703327382587579327844458711,707745065995268330000000000,705212296495142148000000000,0,0,0,0,654110747455537999998787,1513487998550158470448443,0
  CONTRACT_CASE,100000000,2,0,0,0,85,10,100,0,172800,1,60,1529885446635114988319918,6552631637668459035534756,0,6348454728423559996866241,456737047381926405573738734,455986986704086340000000000,457721048929418424000000000,0,0,0,0,3009008545162,0,0
  CONTRACT_CASE,100000000,2,0,5000,0,85,10,100,0,172800,1,60,762194928298094421052918,6569923044266749443142270,0,5592423801639878980345956,456673285901600009272154044,455986986704086340000000000,457726680750343041000000000,0,0,0,0,3007559291879,0,0
  CONTRACT_CASE,100000000,2,0,10000,0,85,10,100,0,172800,1,60,0,6739921624893468787518503,0,4934675383177167805330509,456609566325964525148281779,455986986704086340000000000,457792232810389317000000000,0,0,0,0,3016805329321,0,0
  CONTRACT_CASE,100000000,2,1,0,0,85,10,100,0,172800,1,60,1644893781587895638152336,7496762919376165439494651,0,7056380616550540957976673,456737047381926405573738734,455986986704086340000000000,458072262640384182000000000,32,0,0,0,3009319823146,0,0
  CONTRACT_CASE,100000000,2,1,5000,0,85,10,100,0,172800,1,60,818103355447236116295998,7605294370712437910038942,0,6299478178449295417030292,456673285901600009272154044,455986986704086340000000000,458110906095159270000000000,2,0,0,0,3010300733118,0,0
  CONTRACT_CASE,100000000,2,1,10000,0,85,10,100,0,172800,1,60,0,7646323059920956928025915,0,5505823386790337239739028,456609566325964525148281779,455986986704086340000000000,458127486220106601000000000,0,0,0,0,3009239737847,0,0
  CONTRACT_CASE,100000000,3,0,0,0,85,10,100,0,172800,1,60,885005618290639508847648,4167864827592159164464795,0,2023490055474700966176514,457319229594129592301353129,455986986704086340000000000,459016366901644611000000000,0,0,0,0,3013457327618,0,0
